User ID,LOCATION,CLASS,SMS
 gamer133, New York,ham,"Sorry, I'll call later"
 traveler256, Paris,ham,"Sorry, I'll call later"
 bookworm256, San Francisco,ham,"Sorry, I'll call later"
 audiophile799, Berlin,ham,"Sorry, I'll call later in meeting."
 testimonialuser12, Sydney,ham,"Sorry, I'll call later ok bye"
 shopper4577, Chicago,ham,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?"
 musiclover1244, Paris,ham,"sorry, no, have got few things to do. may be in pub later."
 user98775, Toronto,ham,"Sorry,in meeting I'll call later"
 traveler799, Paris,ham,Sounds great! Are you home now?
 foodlover2478, Mumbai,ham,Speaking of does he have any cash yet?
 nostalgiacat133, Berlin,spam,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
 user12355, Toronto,spam,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY
 foodlover256, Mumbai,spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
 tvfan133, Los Angeles,spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic "
 musicenthusiast11, London,ham,Spoons it is then okay?
 user2478, Sydney,spam,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p 
 thrillseeker13, Orlando,spam,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007"
 buyer1244, Chicago,ham,Stop the story. I've told him i've returned it and he's saying i should not re order it.
 artlover133, Paris,spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
 foodcritic256, Mumbai,ham,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng"
 relaxmusiclover, Berlin,spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
 happyuser133, Toronto,spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
 travelenthusiast12, Sydney,spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. Â£1.50 SP:Tyrone
 shopper577, Los Angeles,spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. Â£1.50 SP:Tyrone
 bookworm7900, London,spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. Â£1.50 SP:Tyrone
 happyshopper11, New York,spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. Â£1.50 SP:Tyrone
 user98775, San Francisco,spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B
 traveler799, Paris,ham,"sure, but make sure he knows we ain't smokin yet"
 foodlover2478, Mumbai,ham,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo"
 nostalgiacat133, Berlin,ham,Surely result will offer:)
 user12355, Toronto,ham,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola"
 @user133, New York,ham,"Ta-Daaaaa! I am home babe, are you still up ?"
 user466, Los Angeles,ham,TaKe CaRE n gET WeLL sOOn
 moviefan799, London,spam,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.
 forumuser11, Toronto,ham,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;
 foodie32, Paris,spam,TBS/PERSOLVO. been chasing us since Sept forÂ£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.
 shopper133, San Francisco,spam,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith.."
 musiclover466, Berlin,ham,Tell rob to mack his gf in the theater
 testimonialuser11, Sydney,ham,Tell them the drug dealer's getting impatient
 user6783, New York,ham,Tell them u have a headache and just want to use 1 hour of sick time.
 user7116, Los Angeles,ham,Tell where you reached
 bookworm799, London,spam,tells u 2 call 09066358152 to claim Â£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
 shopper799, San Francisco,ham,Tension ah?what machi?any problem?
 travelenthusiast11, Sydney,spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence
 foodlover133, Mumbai,spam,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
 musiclover799, Berlin,ham,Text her. If she doesnt reply let me know so i can have her log in
 user799, Toronto,spam,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones
 thrillseeker11, Orlando,spam,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk"
 @user134, New York,ham,Thank u!
 user467, Los Angeles,ham,Thank you baby! I cant wait to taste the real thing...
 moviefan800, London,ham,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer."
 forumuser12, Toronto,ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago"
 foodie33, Paris,spam,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832"
 shopper134, San Francisco,spam,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 Â£100 cash. Name the NEW US President? txt ans to 80082
 musiclover467, Berlin,ham,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.
 testimonialuser12, Sydney,ham,Thanks for looking out for me. I really appreciate.
 user7449, New York,ham,Thanks for picking up the trash.
 user7782, Los Angeles,spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.
 bookworm800, London,ham,Thanks for this hope you had a good day today
 shopper800, San Francisco,ham,Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola
 travelenthusiast12, Sydney,spam,"Thanks for your ringtone order, ref number K718. Your mobile will be charged Â£4.50. Should your tone not arrive please call customer services on 09065069120"
 foodlover134, Mumbai,spam,"Thanks for your ringtone order, ref number R836. Your mobile will be charged Â£4.50. Should your tone not arrive please call customer services on 09065069154"
 musiclover800, Berlin,spam,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180"
 user800, Toronto,spam,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar"
 thrillseeker12, Orlando,spam,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182"
 buyer134, Chicago,spam,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994"
 musicfan467, Paris,spam,Thanks for your subscription to Ringtone UK your mobile will be charged Â£5/month Please confirm by replying YES or NO. If you reply NO you will not be charged
 user1245, Sydney,ham,Thanks love. But am i doing torch or bold.
 cinephile800, Los Angeles,ham,Thanx 4 e brownie it's v nice...
 shopper467, New York,ham,Thanx...
 booklover134, London,ham,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C
 buyer800, San Francisco,ham,That is wondar full flim.
 traveler467, Sydney,ham,That means get the door
 traveladdict12, Paris,ham,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. "
 foodie800, Mumbai,ham,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week
 gymrat134, Berlin,ham,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!"
 user998, Toronto,ham,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :)
 thrillseeker13, Orlando,ham,Thats cool. i am a gentleman and will treat you with dignity and respect.
 customer134, Chicago,ham,"That's very rude, you on campus?"
 musiclover998, London,spam,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270
 user7901, Sydney,ham,The evo. I just had to download flash. Jealous?
 foodie134, Paris,ham,The hair cream has not been shipped.
 shopper257, Los Angeles,ham,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
 bookworm578, London,ham,The wine is flowing and i'm i have nevering..
 shopper7901, New York,ham,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run."
 user9887, San Francisco,spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468"
 musiclover7901, Sydney,spam,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!"
 foodcritic134, Mumbai,spam,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...
 playlistlover467, Berlin,ham,Then any special there?
 user24691, Toronto,ham,Then mum's repent how?
 thrillseeker800, Orlando,ham,Then why no one talking to me
 buyer7901, Chicago,ham,Then why you not responding
 musicfan578, London,ham,There are many company. Tell me the language.
 user123467, Sydney,ham,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?
 foodie257, Los Angeles,ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..
 moviegoer800, London,spam,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???
 gamer134, New York,ham,They don't put that stuff on the roads to keep it from getting slippery over there?
 traveler257, Paris,spam,"Think ur smart ? Win Â£200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week"
 bookworm257, San Francisco,ham,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
 audiophile800, Berlin,ham,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola
 testimonialuser13, Sydney,spam,"This is the 2nd attempt to contract U, you have won this weeks top prize of either Â£1000 cash or Â£200 prize. Just call 09066361921"
 shopper4578, Chicago,spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate"
 musiclover1245, Paris,spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate"
 user98776, Toronto,spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate "
 traveler800, Paris,spam,"This is the 2nd time we have tried 2 contact u. U have won the Â£750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate."
 foodlover2479, Mumbai,spam,This is the 2nd time we have tried to contact u. U have won the Â£1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm
 nostalgiacat134, Berlin,spam,"This is the 2nd time we have tried to contact u. U have won the Â£400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate"
 user12356, Toronto,spam,This message is brought to you by GMW Ltd. and is not connected to the
 foodlover257, Mumbai,spam,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only
 tvfan134, Los Angeles,spam,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only
 musicenthusiast12, London,spam,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
